cloud_cover,cloud_cover_high,cloud_cover_low,cloud_cover_mid,diffuse_radiation,direct_radiation,relative_humidity_2m,surface_pressure,temperature_2m,time,wind_direction_10m,wind_speed_10m
92,92,0,0,0,0,76,1001.1,11.4,1672527600000,186,19.9
93,93,0,4,0,0,75,1000.9,11.7,1672531200000,195,22.4
0,0,0,0,0,0,74,1000.8,11.9,1672534800000,191,22.4
0,0,0,0,0,0,75,1001.4,11.7,1672538400000,197,23.3
0,0,0,0,0,0,76,1001.3,11.5,1.672542e+12,199,23.2
28,28,0,0,0,0,80,1001.3,10.6,1672545600000,200,22.5
82,82,0,0,0,0,81,1001.3,10.1,1672549200000,199,20.2
91,91,0,0,0,0,78,1001.7,10.1,1672552800000,201,19.3
92,91,0,13,0,0,77,1002.3,10.2,1672556400000,200,19.6
68,53,0,32,6,4,77,1002.5,10.6,1.67256e+12,201,21.2
99,98,0,26,42,23,75,1003,11.5,1672563600000,199,19.8
97,96,0,24,67,92,75,1003.6,12.5,1672567200000,197,16.2
99,99,0,37,83,133,72,1003.5,13.8,1672570800000,190,12.8
75,100,0,0,97,115,67,1002.5,15.4,1672574400000,191,11.7
98,98,0,10,101,123,69,1001.7,16.1,1.672578e+12,192,15.1
96,96,0,6,80,84,60,1001.3,15.5,1672581600000,205,14.3
99,99,0,14,45,48,64,1001.3,14.3,1672585200000,204,12.6
97,97,0,1,9,4,67,1001,13.2,1672588800000,195,12.7
89,89,0,20,0,0,73,1000.8,12.1,1672592400000,201,13.9
96,96,0,38,0,0,73,1000.6,11.7,1.672596e+12,203,18.7
75,74,0,3,0,0,70,1000.5,11.6,1672599600000,196,21.3
87,87,0,1,0,0,69,1000.6,11.7,1672603200000,198,23.9
100,100,0,20,0,0,67,1000.4,11.7,1672606800000,197,23.7
97,97,0,1,0,0,67,1000.6,11.6,1672610400000,199,23.2
59,38,0,33,0,0,67,1000.5,11.3,1.672614e+12,196,22.9
61,91,0,68,0,0,64,999.7,12.2,1672617600000,197,20.4
100,100,0,21,0,0,63,999.4,12.1,1672621200000,195,24.3
100,100,0,92,0,0,69,999.4,11.5,1672624800000,191,25.7
100,76,0,100,0,0,70,998.9,11.4,1672628400000,191,21.6
100,92,0,99,0,0,67,999,11.6,1.672632e+12,195,21.2
100,88,0,100,0,0,64,999.3,11.6,1672635600000,196,16.5
100,87,0,97,0,0,66,1000,11.2,1672639200000,189,15.3
100,100,0,100,0,0,68,1000.4,10.6,1672642800000,189,11.3
100,83,0,100,2,0,68,1001,10.5,1672646400000,188,10.5
93,67,0,80,24,0,69,1001.6,10.7,1.67265e+12,176,11.2
63,53,0,23,69,30,68,1002.1,11.5,1672653600000,172,13.4
100,71,3,99,66,157,68,1002.5,13.5,1672657200000,182,13.3
100,100,0,100,82,45,65,1002.2,13,1672660800000,211,9.2
100,100,2,100,69,4,69,1002.3,13.2,1672664400000,201,12
100,100,100,100,33,0,70,1002.9,12.6,1.672668e+12,207,15.3
100,38,66,99,13,0,74,1003.8,12.7,1672671600000,211,16
100,100,100,100,3,0,80,1004.8,12.1,1672675200000,231,13.8
100,100,44,99,0,0,87,1006,11.3,1672678800000,267,13
100,100,9,100,0,0,88,1007,10.2,1672682400000,282,10.7
100,100,11,100,0,0,88,1007.7,9.5,1.672686e+12,255,7.1
100,100,11,100,0,0,87,1008.5,9.2,1672689600000,250,7.3
100,99,0,100,0,0,88,1008.8,8.7,1672693200000,267,6.8
100,97,2,91,0,0,88,1009.4,8.4,1672696800000,261,6.6
100,100,1,100,0,0,92,1009.8,7.4,1672700400000,257,6.6
100,100,2,97,0,0,91,1010.4,7,1.672704e+12,203,5.5
100,100,1,94,0,0,95,1010.3,6.3,1672707600000,164,6.7
100,100,0,50,0,0,97,1010.5,5.6,1672711200000,180,7.9
100,100,1,3,0,0,97,1010.5,4.6,1672714800000,203,9
100,100,0,37,0,0,92,1010.6,6.7,1672718400000,255,4.1
100,100,3,37,0,0,93,1011,5.8,1.672722e+12,277,2.9
100,100,0,98,0,0,91,1011,6.3,1672725600000,315,1
100,100,4,40,0,0,92,1011.3,6.2,1672729200000,167,3.3
100,100,1,22,8,0,96,1011.4,4.8,1672732800000,193,4.8
96,96,0,4,55,2,95,1012,5.8,1672736400000,228,5.4
39,37,3,4,82,84,92,1012.1,7.1,1.67274e+12,214,5.2
8,0,8,0,90,141,90,1012.1,8.4,1672743600000,189,6.6
30,0,15,15,60,230,82,1012.5,9.7,1672747200000,201,8.9
22,0,13,18,76,136,79,1012.2,10.1,1672750800000,192,8.5
18,0,18,0,69,96,80,1011.7,9.9,1672754400000,171,11.3
37,0,37,0,43,51,85,1011.7,8.8,1.672758e+12,187,9.4
28,0,28,0,8,6,91,1012,7.2,1672761600000,211,9.2
23,0,23,1,0,0,92,1012,6.9,1672765200000,216,8.5
47,0,47,0,0,0,95,1012.1,5.6,1672768800000,214,6.5
98,98,20,0,0,0,98,1012.3,4.4,1672772400000,225,6.6
100,100,3,0,0,0,98,1012.2,3.8,1.672776e+12,225,6.6
99,99,0,0,0,0,98,1011.9,3.8,1672779600000,192,7
95,95,0,12,0,0,98,1012,4.2,1672783200000,192,10.3
26,0,0,26,0,0,97,1011.7,4.2,1672786800000,193,12.9
63,26,0,98,0,0,96,1011.8,4.1,1672790400000,199,16.7
61,58,0,8,0,0,95,1011.4,3.9,1.672794e+12,202,17.4
35,12,1,25,0,0,96,1011.3,3.6,1672797600000,196,17.2
100,73,0,100,0,0,96,1011,4.2,1672801200000,194,19.6
100,100,1,100,0,0,96,1010.4,4.5,1672804800000,192,22.1
100,100,1,100,0,0,94,1009.9,4.8,1672808400000,193,23.7
100,100,100,100,0,0,91,1009.8,5.2,1.672812e+12,189,24.1
100,100,100,100,0,0,88,1009.5,5.7,1672815600000,192,24.3
100,100,100,96,1,0,83,1009.4,6.2,1672819200000,195,23.5
100,100,100,100,15,0,79,1009.1,6.8,1672822800000,192,25
100,100,100,100,38,0,75,1008.7,7.6,1672826400000,193,25.1
100,100,100,100,30,0,73,1008.5,8.2,1.67283e+12,194,25.9
100,100,100,29,101,13,77,1008.2,9.2,1672833600000,201,24.3
100,100,100,54,72,3,75,1007.9,10.1,1672837200000,203,22.3
100,100,97,1,40,5,75,1007.3,10.2,1672840800000,205,21.4
100,100,100,35,49,2,74,1006.9,10.4,1672844400000,207,23.8
100,100,100,100,8,0,75,1006.8,10,1.672848e+12,205,23
100,100,87,100,0,0,74,1006.5,10.2,1672851600000,206,22.1
100,100,100,100,0,0,80,1006.2,9.7,1672855200000,203,21.5
100,100,100,100,0,0,82,1006.2,9.7,1672858800000,210,21.1
100,100,97,97,0,0,81,1006.4,10,1672862400000,205,21.1
100,100,100,100,0,0,81,1006.2,10.1,1.672866e+12,206,23.2
100,100,98,45,0,0,82,1005.6,10.2,1672869600000,207,25.9
100,100,87,100,0,0,82,1005.7,10.2,1672873200000,207,25.4
100,100,100,100,0,0,86,1004.9,9.9,1672876800000,205,27.1
100,100,100,100,0,0,86,1004.6,10.1,1672880400000,205,26.6
100,100,100,11,0,0,85,1004.5,10.4,1.672884e+12,205,26.3
100,100,100,14,0,0,85,1004.5,10.5,1672887600000,209,22.2
100,99,100,100,0,0,85,1004.3,10.3,1672891200000,203,20
100,97,100,100,0,0,84,1004.3,10.6,1672894800000,209,22.6
100,99,76,93,0,0,84,1005.2,11.1,1672898400000,231,20
100,99,100,100,0,0,89,1005.9,10.2,1.672902e+12,216,11.1
100,99,100,100,1,0,92,1006,9.6,1672905600000,212,11.5
100,98,100,63,9,0,92,1006.4,9.7,1672909200000,214,10.4
64,0,53,40,70,6,91,1007,10.5,1672912800000,210,12.4
85,3,19,82,73,60,83,1007.2,11.9,1672916400000,247,14.8
100,68,100,43,87,128,79,1007,12.2,1.67292e+12,240,12.4
100,44,100,26,112,39,75,1006.8,12.5,1672923600000,256,13.7
88,69,53,31,70,32,77,1006.8,12.4,1672927200000,266,10.1
84,72,28,34,42,25,85,1006.9,11.1,1672930800000,238,4.7
100,49,100,60,9,4,90,1006.8,9.1,1672934400000,213,7.3
100,23,100,19,0,0,88,1006.8,9.7,1.672938e+12,209,8.2
85,1,84,28,0,0,89,1006.7,9.5,1672941600000,206,10
96,51,70,86,0,0,87,1006.6,10.1,1672945200000,198,11.7
100,18,100,100,0,0,89,1006.6,10,1672948800000,193,13.3
100,73,100,100,0,0,90,1006.7,9.6,1672952400000,190,14.6
98,96,39,39,0,0,91,1006.2,9.2,1.672956e+12,184,15.5
100,100,14,27,0,0,94,1005.9,8.2,1672959600000,185,13.4
100,99,100,50,0,0,94,1005.1,9.6,1672963200000,202,12.4
100,93,100,99,0,0,93,1004.9,9.6,1672966800000,200,13.4
100,99,100,57,0,0,94,1005,9.5,1672970400000,202,13.2
100,100,100,62,0,0,95,1004.8,9.3,1.672974e+12,207,10.9
100,95,100,17,0,0,96,1004.6,9.1,1672977600000,199,11
100,89,100,0,0,0,96,1004.4,9.1,1672981200000,201,12.3
100,99,100,3,0,0,95,1004.4,9.2,1672984800000,207,11.3
100,56,100,6,0,0,95,1005.1,9.2,1672988400000,223,8.4
100,24,100,5,2,0,95,1005.5,9.3,1.672992e+12,230,6.1
100,93,100,7,34,2,92,1006.1,10,1672995600000,232,10
97,93,63,0,85,36,80,1006.2,10.9,1672999200000,225,10.2
98,94,65,0,90,45,78,1005.8,11.3,1673002800000,196,13.5
100,100,100,1,115,47,77,1005.1,10.9,1673006400000,218,12.3
100,98,100,0,70,0,80,1004.7,11.1,1.67301e+12,212,12.3
100,100,100,18,55,0,82,1004.6,11.1,1673013600000,205,12.7
100,100,100,42,34,0,82,1004.7,11,1673017200000,201,10.8
100,100,98,17,6,0,81,1004.7,10.5,1673020800000,202,11.3
100,99,100,38,0,0,81,1004.6,10.3,1673024400000,207,12.6
100,26,100,63,0,0,81,1004.7,10.1,1.673028e+12,213,12.5
100,0,100,65,0,0,85,1004.9,9.5,1673031600000,214,11.7
96,0,96,13,0,0,88,1004.6,9.2,1673035200000,202,10.5
56,0,56,6,0,0,90,1004.3,8.8,1673038800000,196,9.3
42,0,41,6,0,0,95,1004.1,7.3,1673042400000,194,5.9
83,0,83,1,0,0,97,1004,6.3,1.673046e+12,174,6.9
36,0,97,33,0,0,92,1003.8,7.8,1673049600000,191,13.2
52,0,50,17,0,0,91,1003.4,7.7,1673053200000,192,12.5
45,0,45,11,0,0,94,1002.8,6.9,1673056800000,184,10.8
3,0,2,0,0,0,96,1002.1,6,1673060400000,188,10.5
0,0,0,0,0,0,96,1001.6,5.5,1.673064e+12,188,10.5
0,0,0,0,0,0,97,1000.8,5,1673067600000,176,10.5
0,0,0,0,0,0,97,1000.2,4.5,1673071200000,174,10.5
0,0,0,0,0,0,97,1000,4.2,1673074800000,182,11.5
0,0,0,0,6,5,97,999.4,4.4,1673078400000,178,13
0,0,0,0,33,66,93,999.2,5.7,1.673082e+12,177,14.8
4,0,4,0,47,153,88,999,7,1673085600000,183,14.4
0,0,0,0,54,216,83,998.3,8.1,1673089200000,184,15.5
2,0,0,0,57,241,73,997.2,10.1,1673092800000,187,12.3
0,0,0,0,54,227,72,996.2,11.1,1673096400000,188,13.4
21,21,0,0,49,167,73,995.5,11.1,1.6731e+12,199,13.3
75,75,0,0,36,83,70,995.3,10.3,1673103600000,197,17.3
7,7,0,0,11,10,71,995,9.1,1673107200000,193,16.6
92,92,0,0,0,0,74,994.7,8.5,1673110800000,194,16.7
80,80,0,0,0,0,76,994.5,8,1673114400000,195,17.1
100,100,0,1,0,0,76,994.3,7.6,1.673118e+12,193,19.6
99,90,0,86,0,0,77,994.5,7.2,1673121600000,196,21
100,72,0,100,0,0,73,994.2,7.8,1673125200000,197,19.9
93,73,0,75,0,0,73,993.8,8.1,1673128800000,191,20.5
100,100,0,46,0,0,76,993.2,7.3,1673132400000,192,19.1
100,71,9,99,0,0,73,992.6,8.2,1.673136e+12,199,17.9
100,100,2,59,0,0,74,992.2,8,1673139600000,195,17.9
100,100,39,96,0,0,74,992.1,7.6,1673143200000,198,20
100,100,16,99,0,0,75,991.3,7.2,1673146800000,193,18.5
100,100,100,99,0,0,74,991.1,7.5,1673150400000,198,21.6
100,100,100,100,0,0,82,991.1,7.4,1.673154e+12,200,22.2
100,89,55,100,0,0,87,990.7,7.7,1673157600000,201,22.3
100,100,100,100,0,0,90,990.9,7.9,1673161200000,204,20.5
100,100,98,100,2,0,87,990.5,8.5,1673164800000,200,21.4
100,100,16,99,30,0,84,990.4,8.9,1673168400000,199,22.1
100,100,10,100,79,1,84,990,9.1,1.673172e+12,198,22.3
100,99,37,43,84,11,82,989.5,9.6,1673175600000,199,24.4
100,97,28,92,108,7,85,989.2,9.4,1673179200000,195,20.1
100,100,17,41,100,19,84,988.4,9.6,1673182800000,192,19.5
99,77,35,94,108,14,82,987.7,9.7,1673186400000,190,19
94,78,21,68,53,19,81,987,9.4,1.67319e+12,187,19.6
100,98,3,75,13,6,86,986.4,8.2,1673193600000,195,16.4
99,99,1,22,0,0,89,985.6,7.4,1673197200000,195,15.3
100,100,0,32,0,0,90,984.9,6.8,1673200800000,197,15
100,100,6,100,0,0,89,984.1,6.5,1673204400000,196,15.4
100,100,3,100,0,0,85,983.9,7.1,1.673208e+12,191,16.9
100,100,1,100,0,0,87,983.4,7.3,1673211600000,190,19
100,100,6,100,0,0,91,982.4,7.5,1673215200000,183,20.2
100,100,18,100,0,0,90,982.2,7.6,1673218800000,198,20
100,83,96,99,0,0,89,981.2,8.4,1673222400000,204,22.1
100,99,100,100,0,0,91,981.2,8.1,1.673226e+12,224,14.5
91,19,49,82,0,0,90,981.6,8.3,1673229600000,219,14.8
100,89,28,100,0,0,85,982.9,7.9,1673233200000,258,20.6
100,100,81,92,0,0,84,984.5,7.5,1673236800000,243,16.6
35,6,29,2,0,0,83,985.4,7.2,1673240400000,221,16.6
100,0,100,28,0,0,83,986.2,5.9,1.673244e+12,201,18.5
100,2,100,91,0,0,84,986.6,6,1673247600000,188,23.3
100,0,100,22,2,0,83,986.7,6.4,1673251200000,200,23.7
100,0,100,19,17,0,83,986.9,6.7,1673254800000,199,20.6
100,88,98,94,69,29,77,986.9,7.6,1673258400000,207,23.8
98,46,72,94,117,14,75,986.8,7.9,1.673262e+12,229,24
100,2,73,8,134,48,76,987.1,8.2,1673265600000,218,20
98,28,54,95,75,148,75,987.6,7.3,1673269200000,215,19.4
94,40,73,83,83,7,78,987.7,7.6,1673272800000,216,16
99,93,63,97,56,8,81,988.8,6.4,1673276400000,227,15.3
85,43,46,77,11,2,84,989.7,5.8,1.67328e+12,208,12.2
100,100,72,98,0,0,83,991,6,1673283600000,228,15.5
100,100,59,100,0,0,82,991.8,5.9,1673287200000,225,13.2
95,70,78,53,0,0,86,992.7,5.4,1673290800000,214,14.3
100,34,99,99,0,0,88,993.6,5,1673294400000,224,15.5
100,87,100,100,0,0,90,994.4,4.9,1.673298e+12,213,15.4
100,0,100,100,0,0,91,995.3,4.8,1673301600000,232,12.8
92,0,89,31,0,0,87,996.6,5.8,1673305200000,272,16.9
82,48,20,64,0,0,88,997,5.4,1673308800000,263,14.2
58,0,55,12,0,0,86,998.6,5.3,1673312400000,279,20.4
23,0,23,1,0,0,84,1000,5,1.673316e+12,275,20.2
14,0,14,0,0,0,83,1001,4.6,1673319600000,272,16.9
42,0,42,0,0,0,86,1001.9,3.9,1673323200000,265,13.4
59,0,59,0,0,0,89,1002.8,3.1,1673326800000,244,9.2
29,0,29,0,0,0,91,1003.5,3.1,1673330400000,214,8.3
58,0,58,0,0,0,92,1004.4,3,1.673334e+12,211,8.4
46,0,46,0,7,2,91,1005.3,3.7,1673337600000,202,11.6
99,0,99,0,42,31,85,1005.8,4.9,1673341200000,200,15.7
78,44,60,0,80,27,79,1006.4,5.9,1673344800000,201,17.8
98,88,84,0,116,11,77,1006.5,6.2,1673348400000,203,20
100,67,12,14,103,120,72,1006,7.2,1.673352e+12,202,19.1
100,100,18,76,76,192,64,1005.4,8.1,1673355600000,207,19.3
100,100,4,61,109,43,64,1004.9,8,1673359200000,195,17.1
83,60,28,40,53,61,70,1004.5,7.1,1673362800000,188,17.5
100,99,0,100,14,7,72,1003.7,6,1673366400000,184,18.4
100,100,0,100,0,0,66,1003.4,6.3,1.67337e+12,191,20.5
100,94,27,100,0,0,62,1003,6.5,1673373600000,192,19.8
100,90,100,100,0,0,65,1002.4,6.4,1673377200000,191,21.6
100,96,100,100,0,0,62,1001.8,6.7,1673380800000,191,22
100,99,100,100,0,0,60,1001.4,6.9,1673384400000,194,21.5
100,100,58,70,0,0,59,1001.2,7.1,1.673388e+12,195,21.7
100,100,100,50,0,0,61,1001.1,7.2,1673391600000,195,22.4
100,100,100,100,0,0,63,1000.4,7.6,1673395200000,191,27.2
100,100,99,34,0,0,65,999.8,8,1673398800000,194,29.3
100,100,100,100,0,0,69,999.5,8.3,1673402400000,194,29.3
100,100,89,100,0,0,69,999.1,8.8,1.673406e+12,197,27.6
100,100,100,100,0,0,71,998.7,9,1673409600000,197,27.4
100,100,73,24,0,0,72,998.1,9,1673413200000,193,27
100,100,37,100,0,0,73,997.4,9,1673416800000,189,27.3
100,100,27,100,0,0,72,997.4,9.3,1673420400000,194,24.5
100,100,100,100,3,0,75,997.8,9.1,1.673424e+12,194,21.9
100,100,100,100,8,0,78,997.9,9,1673427600000,193,19.6
100,100,100,100,20,0,83,998.1,9.1,1673431200000,198,19.7
100,100,100,100,18,1,86,998.2,9.2,1673434800000,209,16.9
100,100,100,100,9,0,92,997.5,9.1,1673438400000,204,19.7
100,100,62,100,21,0,90,998,9.9,1.673442e+12,234,15.5
100,100,1,100,26,0,87,998.6,10,1673445600000,237,17.2
100,100,24,35,33,0,87,999.6,9.7,1673449200000,255,16.8
100,100,17,46,10,0,86,1000.3,9.1,1673452800000,262,16
100,100,5,1,0,0,86,1001.4,8.3,1673456400000,248,13.2
8,0,7,0,0,0,89,1002,7.4,1.67346e+12,221,11.5
12,0,12,0,0,0,90,1002.6,6.8,1673463600000,214,13.5
59,0,55,8,0,0,90,1003,6.6,1673467200000,210,15
95,74,29,71,0,0,91,1003.2,6.6,1673470800000,204,16.1
100,100,28,100,0,0,92,1003.2,6.4,1673474400000,193,17.7
100,100,16,82,0,0,90,1003.3,6.7,1.673478e+12,195,18.6
100,100,9,63,0,0,86,1003.4,7.1,1673481600000,209,17.7
100,100,28,70,0,0,84,1002.9,7.2,1673485200000,206,20
100,84,38,99,0,0,84,1002.9,7.2,1673488800000,204,19.7
99,58,85,92,0,0,80,1002.5,7.8,1673492400000,204,21.7
100,90,91,99,0,0,79,1002.3,7.9,1.673496e+12,206,22.1
100,98,94,100,0,0,79,1001.7,8,1673499600000,207,23
100,96,98,77,0,0,77,1001.1,8.1,1673503200000,203,25.3
100,100,100,46,0,0,77,1001,8.1,1673506800000,203,27.3
100,100,100,95,4,0,76,1001.1,8.2,1673510400000,202,28.7
100,100,100,60,28,0,75,1001.2,8.6,1.673514e+12,201,28.6
100,99,100,50,46,0,72,1000.8,9.2,1673517600000,202,29.5
100,52,100,100,40,0,71,1000.3,9.5,1673521200000,205,29.3
100,85,100,100,44,0,70,1000.3,9.8,1673524800000,206,28.8
100,100,100,100,30,0,71,999.8,9.8,1673528400000,204,28.8
100,100,100,100,26,0,71,999.3,9.8,1.673532e+12,204,27.9
100,100,100,100,16,0,70,999.2,9.9,1673535600000,204,27.9
100,100,99,82,4,0,70,999.3,9.9,1673539200000,204,26.1
100,100,99,99,0,0,68,998.6,10,1673542800000,201,27.3
100,100,100,100,0,0,66,998.1,10.2,1673546400000,201,26.7
100,100,100,100,0,0,64,997.5,10.4,1.67355e+12,202,26.5
100,100,100,100,0,0,63,997.4,10.6,1673553600000,202,25.7
100,100,100,100,0,0,65,997,10.6,1673557200000,203,26.9
100,94,87,100,0,0,67,997,10.6,1673560800000,204,27.9
100,100,100,100,0,0,68,996.9,10.5,1673564400000,202,26
100,100,100,100,0,0,71,996,10.1,1.673568e+12,200,31
100,100,100,100,0,0,69,995.2,10.5,1673571600000,201,30.6
100,100,100,98,0,0,68,995.2,10.7,1673575200000,200,27.9
100,100,100,100,0,0,68,994.9,10.6,1673578800000,199,28.6
100,100,100,100,0,0,68,994.6,10.4,1673582400000,193,29.9
100,100,100,81,0,0,73,993.9,10,1.673586e+12,195,30.9
100,60,100,96,0,0,80,994.3,9.4,1673589600000,200,27.9
100,50,53,100,0,0,80,994.8,9.4,1673593200000,197,25.3
100,0,100,99,3,1,82,995.4,9.3,1673596800000,197,20.7
87,0,60,70,28,5,78,996.1,9.7,1673600400000,206,22.1
100,0,100,92,50,0,87,996.6,8.9,1.673604e+12,202,15.5
72,1,44,53,109,33,81,997.1,9.2,1673607600000,235,16.8
61,0,18,37,81,106,73,997.8,9.7,1673611200000,216,18.6
39,0,29,21,74,180,75,997.8,9.6,1673614800000,223,18.8
59,0,44,31,69,102,75,998.3,9.4,1673618400000,222,19.4
30,0,28,4,50,58,73,998.7,9,1.673622e+12,229,18.1
95,0,44,91,14,12,75,999.8,7.8,1673625600000,238,16.5
95,0,84,70,0,0,74,1000.9,7.6,1673629200000,242,15.1
52,0,47,11,0,0,74,1001.5,7.4,1673632800000,236,14.8
28,0,28,0,0,0,78,1002.2,6.6,1673636400000,218,11
73,0,73,0,0,0,81,1002.9,6.4,1.67364e+12,207,13.4
29,0,29,0,0,0,86,1003.3,6,1673643600000,198,15.9
32,0,31,1,0,0,88,1003.7,5.6,1673647200000,196,16.5
93,79,50,32,0,0,87,1004,5.4,1673650800000,198,18.2
98,100,38,47,0,0,86,1003.9,5.6,1673654400000,202,19.1
100,72,68,100,0,0,83,1003.9,6.3,1.673658e+12,203,19.5
97,75,37,84,0,0,86,1004,6.3,1673661600000,199,19.5
100,100,3,19,0,0,88,1003.4,5.9,1673665200000,194,18.9
100,100,98,53,0,0,90,1002.7,5.4,1673668800000,196,18.7
100,100,100,100,0,0,87,1001.8,5.9,1673672400000,195,21.2
100,100,100,100,0,0,84,1001.2,6.6,1.673676e+12,199,22.4
100,100,48,93,0,0,83,1001,6.6,1673679600000,196,21.8
100,100,95,100,6,0,81,1000.1,6.6,1673683200000,195,20.5
100,100,78,100,27,0,75,999.2,7.5,1673686800000,193,20.7
100,100,2,100,68,6,73,998.5,8.4,1673690400000,192,20.3
100,100,5,99,38,1,73,997.3,8.6,1.673694e+12,190,22
100,100,5,100,58,6,74,996,9.1,1673697600000,192,24.3
100,100,71,100,70,4,68,994.5,9.4,1673701200000,193,25.8
100,100,100,100,24,0,68,993.7,9.4,1673704800000,197,25.6
100,100,56,100,21,0,69,993.2,9.4,1673708400000,193,28.1
100,100,71,100,5,0,72,993,9.3,1.673712e+12,194,29.3
100,100,49,100,0,0,76,992.5,9.3,1673715600000,194,30.4
100,100,2,100,0,0,84,991.4,8.8,1673719200000,193,31.8
100,100,74,100,0,0,86,990.6,8.9,1673722800000,196,31.5
100,100,55,100,0,0,82,990.2,9.7,1673726400000,197,32
100,100,57,100,0,0,82,989.8,10.2,1.67373e+12,196,30.3
100,100,100,100,0,0,84,989.4,10,1673733600000,191,29.7
100,100,94,100,0,0,85,988.7,10,1673737200000,192,30.1
100,100,95,100,0,0,85,986.9,10.5,1673740800000,194,33
100,100,100,100,0,0,83,986.1,10.9,1673744400000,193,32.6
100,100,100,99,0,0,81,985.7,10.9,1.673748e+12,192,32.8
100,100,100,100,0,0,81,985.4,10.8,1673751600000,197,30.1
100,100,100,100,0,0,81,986.1,10.9,1673755200000,226,22.4
100,100,100,100,0,0,91,987.4,8.7,1673758800000,308,17.7
100,100,98,100,0,0,85,988,7.5,1673762400000,283,15.9
100,100,100,100,0,0,88,988.9,6.8,1.673766e+12,301,13.9
100,100,68,100,1,0,87,989.7,6.6,1673769600000,264,13.8
100,100,100,100,8,0,87,990.8,6.2,1673773200000,225,11.2
100,100,62,100,20,0,88,992.1,6,1673776800000,219,13.8
100,100,12,100,38,0,83,992.5,6,1673780400000,204,16.6
98,87,41,100,57,0,83,992.9,5.2,1.673784e+12,205,16.3
24,0,19,7,87,0,80,992.9,5.5,1673787600000,197,21.9
57,48,9,9,75,128,80,993.1,5.7,1673791200000,196,27
3,0,0,3,50,82,77,993.1,5.7,1673794800000,196,26.6
39,0,35,5,15,20,77,993,5,1673798400000,197,24.8
28,0,14,20,0,0,76,992.5,4.6,1.673802e+12,198,25.4
28,13,10,10,0,0,74,992,4.3,1673805600000,197,22.6
13,7,1,6,0,0,74,991.4,3.9,1673809200000,192,21.3
95,94,17,2,0,0,74,990.8,3.6,1673812800000,191,20.5
99,99,7,6,0,0,73,990.1,3.4,1673816400000,186,20.3
88,85,22,25,0,0,69,989.2,3.4,1.67382e+12,189,22.6
99,96,20,94,0,0,68,988.1,3.4,1673823600000,195,23.1
95,0,2,99,0,0,67,987.1,4.1,1673827200000,200,23.8
28,0,8,23,0,0,65,985.8,4.7,1673830800000,198,23.8
13,0,13,0,0,0,68,984.3,4.2,1673834400000,195,24.2
32,31,2,0,0,0,67,982.2,4.2,1.673838e+12,194,26.7
99,99,4,0,0,0,66,980.3,4.1,1673841600000,192,25.4
100,100,8,21,0,0,65,977.9,4.2,1673845200000,188,23.3
100,100,0,70,0,0,62,975.9,4.4,1673848800000,185,23.9
100,100,0,100,0,0,58,974.3,4.7,1673852400000,188,24
100,100,7,100,4,0,50,972.8,5.8,1.673856e+12,191,26.8
100,100,0,100,19,0,60,972.1,5.3,1673859600000,195,30.9
100,100,93,100,39,0,67,971.4,5.4,1673863200000,188,31.6
99,96,25,65,51,0,67,970,6.2,1673866800000,187,31.5
96,77,21,33,158,47,68,969,7.1,1673870400000,179,35.3
84,15,17,80,100,169,66,967.7,7,1.673874e+12,183,43.3
100,95,52,94,101,64,69,966.6,6.8,1673877600000,184,39
100,87,99,99,63,12,77,966.5,5.3,1673881200000,198,37.1
100,81,96,100,13,0,84,967.4,5,1673884800000,211,32.5
100,100,95,100,0,0,83,968.2,4.7,1673888400000,219,29.7
100,79,96,99,0,0,81,969.2,4.9,1.673892e+12,224,25
100,100,79,92,0,0,84,970.3,4.3,1673895600000,210,22.4
100,100,100,87,0,0,87,971,3.8,1673899200000,212,19.6
100,100,47,98,0,0,80,971,4.2,1673902800000,224,19.9
63,27,45,35,0,0,80,971.4,3.6,1673906400000,225,18.8
31,0,29,17,0,0,80,972,3,1.67391e+12,229,16.6
81,0,13,0,0,0,84,972.2,2.4,1673913600000,205,12.7
37,0,37,0,0,0,90,972.5,1.9,1673917200000,190,14.3
39,0,39,0,0,0,91,972.7,1.7,1673920800000,189,14.6
21,1,20,0,0,0,92,972.2,1.3,1673924400000,197,13.9
36,0,36,0,0,0,93,972.1,0.8,1.673928e+12,196,13.5
34,12,25,0,0,0,94,971.7,0.6,1673931600000,201,12.3
100,100,9,11,0,0,95,971.3,-0.1,1673935200000,198,7.2
100,100,1,85,0,0,97,970.9,-1.9,1673938800000,168,8.8
69,61,1,21,12,4,97,970.7,-0.6,1673942400000,107,3.8
100,100,0,1,41,76,93,970.2,1.1,1.673946e+12,54,8
100,100,0,9,70,148,86,969.9,2.6,1673949600000,45,8.7
100,100,0,97,158,52,81,969.4,3.2,1673953200000,29,11.1
100,100,0,27,166,35,77,968.7,4.8,1673956800000,39,11.5
100,100,0,80,159,68,63,968.1,5.2,1673960400000,44,14.5
100,100,0,90,133,31,63,967.7,5,1.673964e+12,35,15
100,100,0,99,85,7,68,967.5,4.5,1673967600000,26,14.8
100,100,0,100,18,0,71,967.6,3.5,1673971200000,33,13.8
100,100,1,100,0,0,74,968,3.2,1673974800000,43,12.2
100,100,7,100,0,0,76,968.5,3.1,1673978400000,55,10.6
100,100,6,100,0,0,83,969,2.3,1.673982e+12,47,9.4
